year,month,state,sectorName,customers,price,revenue,sales
2020,5,DE,commercial,56635,9.95,29.80949,299.57079
2020,5,DE,industrial,888,6.22,10.35245,166.30843
2020,5,DE,residential,445058,13.42,45.66911,340.21788
2020,5,DE,transportation,0,0,0,0
2020,5,DC,all sectors,315727,12.33,94.15646,763.52457
2020,5,DC,commercial,26693,12.36,67.75793,548.17875
2020,5,DC,industrial,1,8.18,0.67485,8.24873
2020,5,AK,industrial,1144,15.21,15.00775,98.68057
2020,5,AK,residential,314265,22.87,34.45513,150.64672
2020,5,AK,transportation,0,0,0,0
2020,5,AZ,all sectors,3221486,11.05,781.99224,7075.00123
2020,5,AZ,commercial,330190,10.79,261.62834,2424.69338
2020,5,AZ,industrial,7687,6.25,73.45525,1174.76455
2020,5,AZ,residential,2883607,12.86,446.81522,3474.63162
2020,5,AZ,transportation,2,10.25,0.09343,0.91168
2020,5,AR,all sectors,1636146,8.17,261.50363,3200.6559
2020,5,AR,commercial,197404,8.75,68.18671,778.93754
2020,5,AR,industrial,31039,5.73,73.36572,1279.58534
2020,5,DC,residential,289030,12.77,23.3038,182.48807
2020,5,DC,transportation,3,9.83,2.41989,24.60902
2020,5,FL,all sectors,10979660,8.46,1634.15717,19310.72037
2020,5,FL,commercial,1252041,7.28,517.37393,7108.86553
2020,5,FL,industrial,22640,5.61,76.44788,1363.31864
2020,5,FL,residential,9704977,9.6,1040.01901,10832.79668
2020,5,FL,transportation,2,5.51,0.31635,5.73953
2020,5,GA,all sectors,5087335,9.83,984.31887,10010.7509
2020,5,GA,commercial,589996,10.18,341.50666,3356.31547
2020,5,GA,industrial,24023,5.5,130.91902,2382.25648
2020,5,GA,residential,4473315,12,511.38734,4262.05448
2020,5,GA,transportation,1,5,0.50586,10.12447
2020,5,HI,all sectors,501861,28,191.40447,683.5157
2020,5,HI,commercial,59785,29.16,58.66213,201.16908
2020,5,HI,industrial,821,24.46,62.148,254.11584
2020,5,HI,residential,441255,30.93,70.59434,228.23079
2020,5,HI,transportation,0,0,0,0
2020,5,ID,all sectors,922621,7.65,149.23986,1950.23079
2020,5,ID,commercial,114284,7.69,35.41427,460.67049
2020,5,ID,industrial,28920,6.17,55.06247,892.9898
2020,5,ID,residential,779417,9.85,58.76312,596.5705
2020,5,ID,transportation,0,0,0,0
2020,5,IL,all sectors,5968008,10.15,981.91243,9676.69902
2020,6,CT,all sectors,1681898,18.58,451.4002,2428.9294
2020,6,CT,commercial,155311,16.13,160.38689,994.37763
2020,6,CT,industrial,4152,12.61,32.05591,254.23721
2020,6,CT,residential,1522432,22.02,258.09547,1172.11992
2020,6,CT,transportation,3,10.52,0.86193,8.19463
2020,6,DE,all sectors,503523,10.47,99.02245,945.9826
2020,6,DE,commercial,56804,9.38,33.82617,360.61819
2020,6,DE,industrial,887,6.54,11.29547,172.84095
2020,6,DE,residential,445832,13.07,53.90081,412.52346
2020,6,DE,transportation,0,0,0,0
2020,6,DC,all sectors,317282,12.15,90.1206,741.82746
2020,6,DC,commercial,26710,12.09,61.27787,506.93702
2020,6,DC,industrial,1,7.99,1.15123,14.4082
2020,6,DC,residential,290568,12.78,25.49781,199.5698
2020,6,DC,transportation,3,10.49,2.19368,20.91245
2020,6,AR,residential,1414248,10.67,158.9729,1490.14594
2020,6,AR,transportation,2,10.71,0.0013,0.01209
2020,6,CA,all sectors,15809401,18.64,3999.90923,21459.87126
2020,6,CA,commercial,1753579,18.99,1721.48221,9063.84952
2020,6,CA,industrial,151862,16.01,690.68128,4314.97378
2020,6,CA,residential,13903947,19.71,1582.68288,8031.15053
2020,6,CA,transportation,13,10.15,5.06286,49.89744
2020,6,CO,all sectors,2798496,10.96,521.5848,4760.2355
2020,6,CO,commercial,384855,11.34,181.90176,1603.45388
2020,6,CO,industrial,15306,7.76,99.4709,1281.1021
2020,6,CO,residential,2398334,12.82,239.4955,1868.00017
2020,6,CO,transportation,1,9.33,0.71665,7.67935
2020,6,AL,all sectors,2662697,10.31,741.24067,7187.13224
2020,6,AL,commercial,372032,11.79,222.20455,1884.08867
2020,6,AL,industrial,7284,6.2,150.99284,2435.87871
2020,6,AL,residential,2283381,12.84,368.04328,2867.16486
2020,6,AL,transportation,0,0,0,0
2020,6,AK,all sectors,377586,20.5,87.49797,426.73726
2020,6,AK,commercial,61589,20.17,37.3505,185.19567
2020,6,AL,commercial,1417484,10.84,805.12219,7428.71681
2020,6,FL,commercial,3876322,9,2337.08517,25960.0222
2020,6,FL,industrial,85823,6.38,685.98966,10757.82522
2020,6,FL,residential,28766355,11.92,4052.07464,33980.47217
2020,6,FL,transportation,13,8.46,6.97406,82.40294
2020,6,AL,all sectors,9941808,9.52,2401.25099,25229.6618
2020,6,FL,all sectors,11006533,10.06,2236.75271,22229.86186
2020,6,FL,commercial,1256589,8.73,713.34581,8167.36612
2020,6,FL,industrial,22835,7.11,95.01409,1335.95985
2020,6,FL,residential,9727107,11.23,1427.92109,12720.29552
2020,6,FL,transportation,2,7.56,0.47172,6.24038
2020,6,GA,all sectors,5103850,10.52,1230.61599,11701.78138
2020,6,GA,commercial,591511,10.22,391.51798,3830.44146
2020,6,GA,industrial,24352,5.96,150.22195,2518.4215
2020,6,GA,residential,4487986,12.88,688.18569,5341.79224
2020,6,GA,transportation,1,6.2,0.69037,11.12619
2020,6,HI,all sectors,502442,25.92,189.98803,732.89277
2020,6,HI,commercial,59808,26.69,58.6135,219.62151
2020,6,HI,industrial,820,22.4,59.4599,265.47443
2020,6,HI,residential,441814,29.02,71.91464,247.79684
2020,6,HI,transportation,0,0,0,0
2020,6,ID,all sectors,924901,8.34,184.68393,2215.27423
2020,6,ID,commercial,114627,8.46,42.07254,497.09305
2020,6,ID,industrial,28981,7.06,76.841,1088.81898
2020,6,ID,residential,781293,10.45,65.77039,629.3622
2020,6,ID,transportation,0,0,0,0
2020,6,IL,all sectors,5971114,9.92,1166.83236,11759.53918
2020,6,AL,industrial,25391,5.63,427.3824,7597.65313
2020,6,AL,residential,8498933,11.45,1168.7464,10203.29187
2020,6,AL,transportation,0,0,0,0
2020,6,TX,all sectors,19565979,8.38,4668.62754,55680.85065
2020,6,TX,commercial,2329253,7.81,1366.89046,17494.22541
2020,6,TX,industrial,341377,5.07,817.853,16137.21262
2020,6,TX,residential,16895343,11.27,2482.88413,22034.40235
2020,6,ME,transportation,0,0,0,0
2020,6,MD,all sectors,2641891,10.99,541.69189,4929.33868
2020,6,MD,commercial,256419,9.55,214.17756,2242.77006
2020,6,MD,industrial,8958,7.64,22.56887,295.31962
2020,6,MD,residential,2376509,12.83,302.21569,2356.24153
2020,6,MD,transportation,5,7.8,2.72978,35.00747
2020,6,MA,all sectors,3238224,17.45,689.27316,3949.49283
2020,6,MA,commercial,410077,15.21,268.48645,1765.02445
2020,6,MA,industrial,10894,14.57,73.92005,507.44148
2020,6,MA,residential,2817251,20.91,345.56204,1652.23958
2020,6,MA,transportation,2,5.26,1.30463,24.78733
2020,6,MI,all sectors,4974058,13,1085.04001,8347.6845
2020,6,MI,commercial,545718,12.26,372.03189,3034.01778
2020,6,MI,industrial,5674,7.9,153.9466,1948.75082
2020,6,MI,residential,4422664,16.61,559.03016,3364.65895
2020,6,MI,transportation,2,12.21,0.03137,0.25694
2020,6,MN,all sectors,2776658,11.73,614.65391,5241.44688
2020,6,MN,commercial,302930,11.71,211.53052,1807.04407
2020,6,MN,industrial,9279,8.72,126.75028,1454.28174
2020,6,MN,residential,2464448,13.96,276.27827,1979.05278
2020,6,MN,transportation,1,8.88,0.09484,1.0683
2020,6,MS,all sectors,1560731,9.11,367.09065,4028.45437
2020,6,MS,commercial,238181,10.17,118.2373,1162.54011
2020,6,MS,industrial,11118,5.45,66.79394,1225.48973
2020,6,MS,residential,1311432,11.1,182.05941,1640.42453
2020,6,MS,transportation,0,0,0,0
2020,6,MO,all sectors,3224287,11.26,769.7118,6834.83571
2020,6,MO,commercial,387059,10.54,257.32528,2442.50062
2020,6,MO,industrial,10106,7.76,86.74166,1118.44641
2020,6,MO,residential,2827120,13,425.48351,3272.40055
2020,6,MO,transportation,2,10.84,0.16134,1.48814
2020,6,MT,all sectors,645845,8.93,102.41021,1146.19091
2020,6,MT,commercial,110708,10.81,40.1792,371.56941
2020,6,MT,industrial,13274,4.79,19.65184,410.14477
2020,6,MT,residential,521863,11.68,42.57917,364.47673
2020,6,MT,transportation,0,0,0,0
2020,6,NE,all sectors,1085377,9.46,260.65922,2755.03707
2020,6,NE,commercial,155133,9.55,74.88578,783.90683
2020,6,NE,industrial,65421,7.75,79.68276,1028.09555
2020,6,NE,residential,864823,11.25,106.09067,943.03469
2020,6,NE,transportation,0,0,0,0
2020,6,NV,all sectors,1400024,8.72,310.79865,3564.58134
2020,6,NV,commercial,169612,7.27,77.89061,1071.99741
2020,6,NV,industrial,3461,6.62,65.69015,992.29188
2020,6,NV,residential,1226950,11.15,167.19893,1500.07505
2020,6,NV,transportation,1,8.74,0.01897,0.217
2020,6,NH,all sectors,746237,16.45,146.86254,892.82317
2020,6,NH,commercial,109184,15.27,51.1052,334.72528
2020,6,NH,industrial,3180,12.75,20.74714,162.73298
2020,6,NH,residential,633873,18.97,75.0102,395.36492
2020,6,NH,transportation,0,0,0,0
2020,6,NJ,all sectors,4157293,14.21,934.18847,6572.67427
2020,6,NJ,commercial,526611,13.41,416.51271,3106.54552
2020,6,NJ,industrial,11661,10.56,59.05941,559.18781
2020,6,NJ,residential,3619015,15.82,456.60353,2885.3764
2020,6,NJ,transportation,6,9.33,2.01282,21.56454
2020,6,NM,all sectors,1058981,9.8,208.0331,2122.32723
2020,6,NM,commercial,145246,10.75,79.57405,740.32036
2020,6,NM,industrial,9295,5.5,38.89517,706.70634
2020,6,NM,residential,904440,13.26,89.56388,675.30053
2020,6,NM,transportation,0,0,0,0
2020,6,NY,all sectors,8389648,15.8,1811.71621,11464.54553
2020,6,IL,commercial,627942,9.3,348.19764,3745.17805
2020,6,IL,industrial,5576,6.59,222.93558,3381.62577
2020,6,IL,residential,5337593,12.9,593.87159,4603.84867
2020,6,IL,transportation,3,6.33,1.82755,28.88669
2020,6,IN,all sectors,3297287,10.23,841.77125,8227.58064
2020,6,IN,commercial,362917,11.3,217.74652,1927.23307
2020,6,IN,industrial,19385,7.29,244.1053,3348.67678
2020,6,IN,residential,2914984,12.87,379.77288,2950.2585
2020,6,IN,transportation,1,10.38,0.14654,1.41229
2020,6,IA,all sectors,1655964,9.36,404.69386,4323.09176
2020,6,IA,commercial,243538,10.13,98.94973,976.49028
2020,6,IA,industrial,9703,6.71,138.43492,2062.44652
2020,6,IA,residential,1402723,13.03,167.3092,1284.15497
2020,6,IA,transportation,0,0,0,0
2020,6,KS,all sectors,1542837,10.87,400.61349,3684.24476
2020,6,KS,commercial,236233,10.74,144.34827,1343.72871
2020,6,KS,industrial,24419,7.51,63.73149,848.7817
2020,6,KS,residential,1282185,12.91,192.53373,1491.73435
2020,6,KS,transportation,0,0,0,0
2020,6,KY,all sectors,2325062,8.62,525.5625,6099.72239
2020,6,KY,commercial,311180,10.29,161.43265,1569.13874
2020,6,KY,industrial,5978,5.28,120.25839,2279.67904
2020,6,KY,residential,2007904,10.83,243.87147,2250.90461
2020,6,KY,transportation,0,0,0,0
2020,6,LA,all sectors,2436266,7.51,596.54055,7947.183
2020,6,LA,commercial,298046,8.51,170.35829,2002.06929
2020,6,LA,industrial,19464,4.8,146.61983,3056.92091
2020,6,LA,residential,2118755,9.68,279.48314,2887.18966
2020,6,LA,transportation,1,7.9,0.07929,1.00315
2020,6,ME,all sectors,833321,13.73,119.76569,872.05932
2020,6,ME,commercial,99741,13.01,37.90781,291.39707
2020,6,ME,industrial,2771,9.04,18.79905,208.01123
2020,6,ME,residential,730809,16.92,63.05883,372.65102
2020,6,NY,commercial,1139243,15.7,873.13756,5561.21279
2020,6,NY,industrial,7543,5.64,75.13024,1332.76419
2020,6,NY,residential,7242854,19.13,837.56187,4379.17878
2020,6,NY,transportation,8,13.53,25.88653,191.38977
2020,6,NC,all sectors,5412133,9.52,1053.31698,11067.31843
2020,6,NC,commercial,709134,8.63,337.92835,3914.30517
2020,6,NC,industrial,9883,6.57,129.97661,1977.78073
2020,6,NC,residential,4693115,11.31,585.31992,5174.09061
2020,6,NC,transportation,1,8.07,0.0921,1.14193
2020,6,ND,all sectors,472146,9.09,140.15964,1541.52033
2020,6,ND,commercial,76715,9.77,46.8929,479.83834
2020,6,ND,industrial,8967,7.29,52.83497,725.09061
2020,6,ND,residential,386464,12.01,40.43177,336.59139
2020,6,ND,transportation,0,0,0,0
2020,6,OH,all sectors,5664768,9.54,1156.10155,12123.59298
2020,6,OH,commercial,635675,9.58,354.24914,3697.31058
2020,6,OH,industrial,19722,6.24,238.42155,3818.93599
2020,6,OH,residential,5009368,12.23,563.24823,4604.7729
2020,6,OH,transportation,3,7.1,0.18263,2.57352
2020,6,OK,all sectors,2107599,8.07,470.78706,5833.5525
2020,6,OK,commercial,290041,8.2,145.46026,1773.10186
2020,6,OK,industrial,20627,4.78,81.88153,1712.77563
2020,6,OK,residential,1796931,10.37,243.44528,2347.67501
2020,6,OK,transportation,0,0,0,0
2020,6,OR,all sectors,2051032,8.74,336.57793,3852.82189
2020,6,OR,commercial,239132,8.97,107.81822,1201.8045
2020,6,OR,industrial,26828,5.74,74.37174,1295.73624
2020,6,OR,residential,1785070,11.39,154.19237,1353.22869
2020,6,OR,transportation,2,9.53,0.1956,2.05246
2020,6,PA,all sectors,6178381,9.64,1077.66652,11184.45226
2020,6,PA,commercial,720154,8.43,238.83349,2832.41691
2020,6,PA,industrial,15811,6.1,241.52365,3959.97469
2020,6,PA,residential,5442411,13.63,594.57055,4362.52164
2020,6,PA,transportation,5,9.27,2.73883,29.53901
2020,6,RI,all sectors,509941,16.82,108.57477,645.55967
2020,6,TX,transportation,6,6.66,0.99995,15.01026
2020,6,CO,all sectors,11685961,9.93,2526.84901,25440.82683
2020,6,CO,commercial,1449045,10.09,819.4102,8119.25479
2020,6,CO,residential,10136594,12.13,1233.24604,10167.05808
2020,6,CO,transportation,5,9.86,1.27027,12.88325
2020,6,TX,commercial,1543120,7.56,965.46153,12768.2733
2020,6,TX,industrial,265371,5.02,505.86917,10067.6215
2020,6,TX,residential,11565409,11.76,1800.98282,15309.39174
2020,6,TX,transportation,3,6.57,0.91937,13.99502
2020,6,UT,all sectors,1288396,8.78,230.2859,2623.85811
2020,6,UT,commercial,135045,9.02,83.27694,923.10202
2020,6,UT,industrial,11063,6.36,50.79785,799.06605
2020,6,UT,residential,1142287,10.67,95.78088,897.65479
2020,6,UT,transportation,1,10.66,0.43024,4.03525
2020,6,VT,all sectors,377364,16.62,71.44466,429.79695
2020,6,VT,commercial,59519,16.93,25.15714,148.59034
2020,6,VT,industrial,252,11.39,12.53482,110.0563
2020,6,VT,residential,317593,19.72,33.7527,171.15032
2020,6,VT,transportation,0,0,0,0
2020,6,VA,all sectors,3947025,9.33,929.33159,9959.23178
2020,6,VA,commercial,437308,7.54,342.23188,4540.17869
2020,6,VA,industrial,3737,6.23,81.82653,1312.44547
2020,6,VA,residential,3505979,12.31,504.47678,4098.63308
2020,6,VA,transportation,1,9.99,0.79641,7.97454
2020,6,WA,all sectors,3579714,8.22,530.24145,6451.66778
2020,6,WI,commercial,359599,11.39,214.69606,1884.9501
2020,6,WI,industrial,5732,7.72,141.9739,1838.80852
2020,6,WI,residential,2738593,14.56,290.19789,1993.56857
2020,6,WI,transportation,2,17.45,0.00879,0.05037
2020,6,WY,all sectors,345232,8.52,96.99867,1138.4931
2020,6,WY,commercial,58141,10.24,25.72509,251.34518
2020,6,WY,industrial,11296,6.95,47.74801,686.58309
2020,6,WY,residential,275795,11.73,23.52558,200.56483
2020,6,WA,commercial,387411,9.07,186.9765,2062.11171
2020,6,WA,industrial,27382,4.8,90.24048,1878.69824
2020,6,AZ,all sectors,3224086,11.08,872.05374,7869.86641
2020,6,AZ,commercial,330811,10.86,288.79001,2660.37348
2020,6,AZ,industrial,7641,6.27,73.82759,1176.9175
2020,6,AZ,residential,2885632,12.63,509.33173,4031.62377
2020,6,AZ,transportation,2,10.97,0.10442,0.95166
2020,6,AR,all sectors,1648211,8.77,328.06705,3740.83358
2020,6,AR,commercial,198046,9,85.61038,950.78097
2020,6,AR,industrial,35915,6.42,83.48247,1299.89458
2020,6,WA,residential,3164916,10.08,252.382,2504.66051
2020,6,WA,transportation,5,10.37,0.64247,6.19732
2020,6,WV,all sectors,1019914,8.8,217.95034,2477.0217
2020,6,WV,commercial,146634,9.35,52.6313,562.79577
2020,6,WV,industrial,11420,6.22,69.013,1109.95807
2020,6,WV,residential,861860,11.97,96.30605,804.26787
2020,6,WV,transportation,0,0,0,0
2020,6,WI,all sectors,3103926,11.31,646.87664,5717.37755
2020,6,AK,industrial,1139,16.92,17.20787,101.68328
2020,6,AK,residential,314858,23.55,32.93961,139.85832
2020,6,AK,transportation,0,0,0,0
2020,6,RI,commercial,60593,14.98,47.53051,317.31083
2020,6,RI,industrial,1727,15.15,8.77991,57.95368
2020,6,RI,residential,447620,19.28,52.00495,269.6757
2020,6,RI,transportation,1,41.88,0.2594,0.61946
2020,6,SC,all sectors,2776362,10.16,683.32098,6728.35864
2020,6,SC,commercial,395213,10.36,190.14826,1834.60973
2020,6,SC,industrial,3750,6.18,124.92191,2020.69084
2020,6,SC,residential,2377399,12.82,368.25081,2873.05807
2020,6,SC,transportation,0,0,0,0
2020,6,SD,all sectors,486228,10.28,103.14912,1003.38636
2020,6,SD,commercial,74339,9.73,37.38708,384.11853
2020,6,SD,industrial,4194,8.05,18.30645,227.49117
2020,6,SD,residential,407695,12.11,47.45559,391.77667
2020,6,SD,transportation,0,0,0,0
2020,6,TN,all sectors,3393318,9.7,767.35718,7914.35281
2020,6,TN,commercial,496091,10.78,303.2477,2812.9493
2020,6,TN,industrial,1011,5.39,89.33724,1656.60564
2020,6,TN,residential,2896216,10.88,374.77224,3444.79787
2020,6,TN,transportation,0,0,0,0
2020,6,TX,all sectors,13373903,8.58,3273.23289,38159.28157
2020,6,CO,industrial,100317,6.62,472.9225,7141.6307
2020,6,WY,transportation,0,0,0,0
2020,6,MA,all sectors,7386985,17.22,1587.32103,9218.66135
2020,6,MA,commercial,894425,15.33,590.57399,3851.4256
2020,6,MA,industrial,22976,12.83,166.83689,1300.43287
2020,6,MA,residential,6469578,20.52,827.48419,4033.20146
2020,6,MA,transportation,6,7.22,2.42596,33.60142
2020,6,PA,all sectors,18725322,13.08,3823.57119,29221.67205
2020,6,PA,commercial,2386008,13.29,1528.48375,11500.17522
2020,6,PA,industrial,35015,6.42,375.7133,5851.9267
2020,6,PA,residential,16304280,16.24,1888.73595,11627.07683
2020,6,PA,transportation,19,12.63,30.63818,242.49331
2020,6,IL,all sectors,23011153,10.6,4896.62182,46175.77485
2020,6,IL,commercial,2531851,10.55,1506.92125,14288.68958
2020,6,IL,industrial,56089,6.98,1001.38293,14336.79788
2020,6,IL,residential,20423202,13.62,2386.12075,17517.10758
2020,6,IL,transportation,11,6.62,2.19689,33.17982
2020,6,MO,all sectors,11243497,10.61,2693.64103,25383.56289
2020,6,MO,commercial,1475947,10.6,871.31957,8217.62736
2020,6,MO,industrial,132089,7.59,566.48253,7464.63369
2020,6,MO,residential,9635458,12.95,1255.58274,9698.7454
2020,6,MO,transportation,3,10.02,0.25618,2.55644
2020,6,FL,all sectors,32728513,10.01,7082.12352,70780.72252
2020,7,PA,transportation,19,11.92,34.39765,288.48145
2020,7,IL,all sectors,23068547,10.53,5837.27707,55433.62368
2020,7,IL,commercial,2539445,10.12,1697.39682,16775.11342
2020,7,MT,transportation,0,0,0,0
2020,7,NE,all sectors,1089440,9.73,310.38199,3191.55256
2020,7,NE,commercial,155984,9.36,80.4051,858.95378
2020,7,NE,industrial,65769,8.22,95.94556,1167.83671
2020,7,NE,residential,867687,11.51,134.03133,1164.76207
2020,7,NE,transportation,0,0,0,0
2020,7,NV,all sectors,1401893,8.83,384.41114,4351.98566
2020,7,GA,commercial,592208,9.81,456.87092,4655.26843
2020,7,GA,industrial,24483,6.79,182.97717,2692.93715
2020,7,GA,residential,4495031,12.84,874.51048,6811.49457
2020,7,GA,transportation,1,6.59,0.74401,11.29575
2020,7,HI,all sectors,502699,25.98,197.04041,758.44311
2020,7,HI,commercial,59807,26.74,63.26192,236.55966
2020,7,HI,industrial,817,22.78,63.11005,277.00721
2020,7,HI,residential,442075,28.86,70.66844,244.87624
2020,7,HI,transportation,0,0,0,0
2020,7,ID,all sectors,927193,8.51,219.432,2579.32231
2020,7,ID,commercial,114909,8.11,45.96906,567.08676
2020,7,ID,industrial,28994,7.23,88.10643,1219.0876
2020,7,ID,residential,783290,10.76,85.35651,793.14795
2020,7,ID,transportation,0,0,0,0
2020,7,IL,all sectors,5977631,9.7,1372.51161,14143.89482
2020,7,IL,commercial,629131,8.96,395.91758,4419.62601
2020,7,IL,industrial,5605,6.66,248.32164,3726.24455
2020,7,IL,residential,5342892,12.18,726.03008,5962.73159
2020,7,IL,transportation,3,6.35,2.24231,35.29266
2020,7,IN,all sectors,3313350,10.1,964.54974,9547.97438
2020,7,IN,commercial,364287,11,242.54534,2204.17304
2020,7,IN,industrial,19385,7.1,258.14802,3634.72708
2020,7,IN,residential,2929677,12.51,463.70609,3707.57972
2020,7,IN,transportation,1,10.06,0.15028,1.49454
2020,7,MA,industrial,10854,14.82,84.19237,567.95418
2020,7,MA,residential,2845149,21.26,484.17659,2277.61455
2020,7,MA,transportation,2,5.84,1.58198,27.09606
2020,7,CA,commercial,1775431,19.54,2110.97307,10803.1348
2020,7,CA,industrial,156783,16.28,783.16121,4811.03309
2020,7,CA,residential,14269087,20.03,2090.56486,10437.98893
2020,7,CA,transportation,12,10.69,4.93395,46.16311
2020,7,CO,all sectors,2800770,10.79,596.50112,5526.2834
2020,7,CO,commercial,385466,10.77,204.56135,1899.83179
2020,7,CO,industrial,15347,7.81,108.68017,1392.37844
2020,7,CO,residential,2399956,12.69,282.64643,2226.73317
2020,7,CO,transportation,1,8.35,0.61318,7.34001
2020,7,CT,all sectors,1679412,19.27,582.26453,3022.02301
2020,7,CT,commercial,155424,16.49,189.25929,1147.73617
2020,7,CT,industrial,4144,13.37,36.94368,276.32067
2020,7,CT,residential,1519841,22.35,354.76232,1587.47469
2020,7,CT,transportation,3,12.38,1.29924,10.49149
2020,7,DE,all sectors,504916,9.84,117.05015,1189.16634
2020,7,DE,commercial,56970,8.5,35.3045,415.27306
2020,7,DE,industrial,870,7.02,13.77808,196.19064
2020,7,DE,residential,447076,11.77,67.96757,577.70264
2020,7,DE,transportation,0,0,0,0
2020,7,DC,all sectors,317835,11.4,115.67561,1015.12841
2020,7,DC,commercial,26713,11.34,76.29358,672.74627
2020,7,DC,industrial,1,7.85,1.21329,15.46585
2020,7,DC,residential,291118,11.81,35.93771,304.2128
2020,7,DC,transportation,3,9.83,2.23102,22.70348
2020,7,FL,all sectors,11023021,10.22,2520.39121,24655.63867
2020,7,FL,commercial,1256924,8.79,768.216,8740.42276
2020,7,FL,industrial,22944,7.38,105.38301,1427.76632
2020,7,FL,residential,9743151,11.37,1646.30214,14481.02117
2020,7,FL,transportation,2,7.62,0.49006,6.42843
2020,7,GA,all sectors,5111723,10.69,1515.10258,14170.9959
2020,7,AL,all sectors,2667447,10.41,855.68109,8223.47991
2020,7,AL,commercial,372378,11.62,249.08753,2143.5079
2020,7,AL,industrial,7282,6.36,162.13461,2550.48226
2020,7,AL,residential,2287787,12.59,444.45896,3529.48975
2020,7,AL,transportation,0,0,0,0
2020,7,AK,all sectors,378787,20.39,91.71245,449.82331
2020,7,AK,commercial,61682,20.03,39.00697,194.70916
2020,7,AK,industrial,1145,16.78,18.52569,110.4241
2020,7,AK,residential,315960,23.62,34.17979,144.69005
2020,7,AK,transportation,0,0,0,0
2020,7,AZ,all sectors,3227621,11.36,1086.35638,9559.07379
2020,7,AZ,commercial,331133,11.05,339.09921,3068.27064
2020,7,AZ,industrial,7632,7.11,89.66604,1261.18514
2020,7,MI,all sectors,4979293,12.7,1323.56483,10419.69468
2020,7,MI,commercial,546315,11.64,418.39322,3594.24409
2020,7,MI,industrial,5680,7.55,177.01811,2344.3961
2020,7,AZ,residential,2888854,12.57,657.4797,5228.60556
2020,7,AZ,transportation,2,11.01,0.11143,1.01245
2020,7,AR,all sectors,1655313,8.93,404.23545,4524.33454
2020,7,AR,commercial,197746,8.76,98.32145,1122.18377
2020,7,AR,industrial,41133,6.58,94.11658,1429.75704
2020,7,AR,residential,1416432,10.74,211.79512,1972.37839
2020,7,AR,transportation,2,15,0.0023,0.01533
2020,7,CA,all sectors,16201313,19.12,4989.63309,26098.31993
2020,7,IA,all sectors,1659958,10.98,523.1389,4764.89978
2020,7,IA,commercial,244295,11.63,127.23917,1094.01023
2020,7,IA,industrial,9749,8.23,174.43552,2120.18547
2020,7,IA,residential,1405914,14.28,221.46421,1550.70408
2020,7,IA,transportation,0,0,0,0
2020,7,KS,all sectors,1547806,10.72,453.53315,4229.56833
2020,7,KS,commercial,236529,10.49,159.41247,1519.28427
2020,7,KS,industrial,24561,7.3,72.71952,995.61039
2020,7,KS,residential,1286716,12.91,221.40117,1714.67367
2020,7,KS,transportation,0,0,0,0
2020,7,KY,all sectors,2341319,8.66,618.78893,7148.49838
2020,7,KY,commercial,312753,9.91,181.48909,1832.19419
2020,7,KY,industrial,5977,5.34,126.34598,2365.06089
2020,7,KY,residential,2022589,10.54,310.95386,2951.24331
2020,7,KY,transportation,0,0,0,0
2020,7,LA,all sectors,2439933,7.66,659.75328,8607.6968
2020,7,LA,commercial,298367,8.46,184.63235,2183.03443
2020,7,LA,industrial,19494,4.89,144.85069,2960.29023
2020,7,LA,residential,2122071,9.53,330.18267,3463.42203
2020,7,LA,transportation,1,9.22,0.08757,0.95011
2020,7,ME,all sectors,831937,13.62,139.55845,1025.0367
2020,7,ME,commercial,98349,12.36,43.81992,354.51855
2020,7,ME,industrial,2748,8.88,19.23084,216.49371
2020,7,ME,residential,730840,16.85,76.50768,454.02444
2020,7,ME,transportation,0,0,0,0
2020,7,MD,all sectors,2645721,10.71,679.50404,6347.38337
2020,7,MD,commercial,256904,9.29,253.64236,2731.44114
2020,7,MD,industrial,8979,7.82,24.76482,316.66808
2020,7,MD,residential,2379833,12.22,397.41288,3252.4647
2020,7,MD,transportation,5,7.87,3.68398,46.80945
2020,7,MA,all sectors,3266368,18.32,922.90448,5037.8566
2020,7,MA,commercial,410363,16.3,352.95355,2165.19181
2020,7,MI,residential,4427296,16.25,728.12225,4480.76795
2020,7,MI,transportation,2,10.9,0.03124,0.28653
2020,7,MN,all sectors,2782555,11.32,686.90227,6069.0921
2020,7,MN,commercial,304059,10.83,221.72673,2047.87806
2020,7,MN,industrial,9319,8.5,135.75791,1598.09985
2020,7,MN,residential,2469176,13.6,329.26843,2421.50105
2020,7,MN,transportation,1,9.25,0.14921,1.61314
2020,7,MS,all sectors,1561865,9.1,419.81283,4612.76764
2020,7,MS,commercial,238170,9.91,131.63028,1328.44315
2020,7,MS,industrial,10325,5.57,70.39301,1264.899
2020,7,MS,residential,1313370,10.78,217.78954,2019.42549
2020,7,MS,transportation,0,0,0,0
2020,7,MO,all sectors,3242978,11.2,898.4224,8019.98678
2020,7,MO,commercial,388839,10.29,289.40676,2813.28257
2020,7,MO,industrial,10112,7.66,88.42641,1154.64849
2020,7,MO,residential,2844025,12.85,520.43574,4050.67751
2020,7,MO,transportation,2,11.14,0.15349,1.37822
2020,7,MT,all sectors,647506,9.2,111.22069,1209.51149
2020,7,MT,commercial,111005,10.75,41.88877,389.79683
2020,7,MT,industrial,13514,5.24,21.76481,415.19232
2020,7,MT,residential,522987,11.76,47.5671,404.52234
